"Institution.Source","Catalog.Number","Number.of.specimens","Family","Scientific.name","Locality","County","Latitude","Longitude","State","Date.Collected","Field.Locality.number","Collectors"
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","UCF3, MOUTH BLACK RIVER","",34.33806,-78.04722,"NC","030815","1902040104",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","UPSTREAM OF MAULS PT/RAGGED PT","",35.46056,-76.97583,"NC","030819","528000300",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","OTTER CREEK","",35.56389,-75.91056,"NC","030821","504000000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","CF11, BRUNSWICK RIVER","",34.23194,-77.98583,"NC","030821","1902020000",""
"NCDMF",,4,"Cyprinidae","Cyprinus carpio","UCF2, INDIAN CREEK","",34.28111,-78.00556,"NC","030822","1902010101",""
"NCDMF",,3,"Cyprinidae","Cyprinus carpio","UCF6, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.40694,-78.27833,"NC","030822","1902000000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","CHERRY PT/WILK. PT TO NEW BERN","",34.93778,-76.84167,"NC","030826","535000200",""
"NCDMF",,14,"Cyprinidae","Cyprinus carpio","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.3675,-78.12972,"NC","030827","1902000000",""
"NCDMF",,9,"Cyprinidae","Cyprinus carpio","UCF6, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.40694,-78.27833,"NC","030827","1902000000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","GUM PT./GARRISON PT. TO MOUTH","",35.3775,-76.7475,"NC","030828","528000100",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","UCF3, MOUTH BLACK RIVER","",34.33806,-78.04722,"NC","030828","1902040104",""
"NCDMF",,5,"Cyprinidae","Cyprinus carpio","UPSTREAM OF MAULS PT/RAGGED PT","",35.51972,-77.01917,"NC","030905","528000300",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","CFR1, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.24944,-77.97333,"NC","030909","1902000000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","CFR2, SMITH CREEK TO LANE FERRY","",34.26694,-77.94722,"NC","030909","1902030100",""
"NCDMF",,2,"Cyprinidae","Cyprinus carpio","CHERRY PT/WILK. PT TO NEW BERN","",34.96833,-76.81417,"NC","030911","535000200",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","UCF2, INDIAN CREEK","",34.28111,-78.00556,"NC","030911","1902010101",""
"NCDMF",,2,"Cyprinidae","Cyprinus carpio","UCF3, MOUTH BLACK RIVER","",34.33806,-78.04722,"NC","030912","1902040104",""
"NCDMF",,3,"Cyprinidae","Cyprinus carpio","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.3675,-78.12972,"NC","030916","1902000000",""
"NCDMF",,2,"Cyprinidae","Cyprinus carpio","UCF6, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.40694,-78.27833,"NC","030916","1902000000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","CHERRY PT/WILK. PT TO NEW BERN","",34.99361,-76.96278,"NC","030923","535000200",""
"NCDMF",,2,"Cyprinidae","Cyprinus carpio","DRNT/PNGO PT-SNDY/OFLD","",35.49917,-76.57667,"NC","030924","528060002",""
"NCDMF",,3,"Cyprinidae","Cyprinus carpio","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.3675,-78.12972,"NC","030925","1902000000",""
"NCDMF",,3,"Cyprinidae","Cyprinus carpio","UCF6, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.40694,-78.27833,"NC","030925","1902000000",""
"NCDMF",,4,"Cyprinidae","Cyprinus carpio","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.41083,-76.82611,"NC","030926","528000200",""
"NCDMF",,2,"Cyprinidae","Cyprinus carpio","UCF3, MOUTH BLACK RIVER","",34.33806,-78.04722,"NC","030926","1902040104",""
"NCDMF",,3,"Cyprinidae","Cyprinus carpio","WYSOCKING BAY","",35.40944,-76.06889,"NC","030929","514000000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","E. OF BLUFF TO LONG SH./RODAN.","",35.57417,-75.88972,"NC","030930","500170100",""
"NCDMF",,2,"Cyprinidae","Cyprinus carpio","GUM PT./GARRISON PT. TO MOUTH","",35.42639,-76.72028,"NC","030930","528000100",""
"NCDMF",,2,"Cyprinidae","Cyprinus carpio","CF11, BRUNSWICK RIVER","",34.23194,-77.98583,"NC","030930","1902020000",""
"NCDMF",,4,"Cyprinidae","Cyprinus carpio","UCF2, INDIAN CREEK","",34.28111,-78.00556,"NC","031002","1902010101",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","UPSTREAM OF MAULS PT/RAGGED PT","",35.49667,-76.99333,"NC","031003","528000300",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","ROSE BAY CREEK","",35.45278,-76.40444,"NC","031007","526030000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","UPSTREAM DRNT/PUNGO PT","",35.50944,-76.56139,"NC","031007","528060003",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","NE45, SMITH CREEK TO LANE FERRY","",34.43889,-77.82917,"NC","031015","1902030100",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","MOUTH TO CHERRY PT/WILKINSON PT.","",35.0275,-76.67861,"NC","031016","535000100",""
"NCDMF",,4,"Cyprinidae","Cyprinus carpio","CFR2, SMITH CREEK TO LANE FERRY","",34.26694,-77.94722,"NC","031016","1902030100",""
"NCDMF",,2,"Cyprinidae","Cyprinus carpio","UCF7, BELOW HWY 210","",34.37333,-78.07833,"NC","031017","1902040100",""
"NCDMF",,5,"Cyprinidae","Cyprinus carpio","UPSTREAM OF MAULS PT/RAGGED PT","",35.44528,-76.9375,"NC","031021","528000300",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.44861,-76.83722,"NC","031023","528000200",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","UCF3, MOUTH BLACK RIVER","",34.33806,-78.04722,"NC","031023","1902040104",""
"NCDMF",,4,"Cyprinidae","Cyprinus carpio","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.3675,-78.12972,"NC","031023","1902000000",""
"NCDMF",,2,"Cyprinidae","Cyprinus carpio","UCF6, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.40694,-78.27833,"NC","031023","1902000000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","UCF3, MOUTH BLACK RIVER","",34.33806,-78.04722,"NC","031027","1902040104",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.3675,-78.12972,"NC","031027","1902000000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","CF11, BRUNSWICK RIVER","",34.23194,-77.98583,"NC","031029","1902020000",""
"NCDMF",,3,"Cyprinidae","Cyprinus carpio","UCF6, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.40694,-78.27833,"NC","031030","1902000000",""
"NCDMF",,2,"Cyprinidae","Cyprinus carpio","UPSTREAM OF MAULS PT/RAGGED PT","",35.43806,-76.95889,"NC","031104","528000300",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.39,-76.79861,"NC","031106","528000200",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","CFR1, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.24944,-77.97333,"NC","031110","1902000000",""
"NCDMF",,3,"Cyprinidae","Cyprinus carpio","UCF2, INDIAN CREEK","",34.28111,-78.00556,"NC","031110","1902010101",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","CFR2, SMITH CREEK TO LANE FERRY","",34.26694,-77.94722,"NC","031114","1902030100",""
