"Institution.Source","Catalog.Number","Number.of.specimens","Family","Scientific.name","Locality","County","Latitude","Longitude","State","Date.Collected","Field.Locality.number","Collectors"
"NCSM","55850","4","Ictaluridae","Ictalurus punctatus","Town Creek, off NC [133, River Road], 1.5 miles S of Clarendon [Plantation], [ca. 6.7 air miles SSE center Wilmington], [see remarks]","Brunswick",34.13548,-77.98796082,"North Carolina","25-Jul-62","CF-11K-11","NCWRC"
"NCSM","52687","35","Ictaluridae","Noturus gyrinus","Orton Creek, off old NC 130 [NC 133, River Road SE], [ca. 0.5 miles WNW] of Orton Plantation , [ca. 10.4 air miles NNE center Southport]","Brunswick",34.0608,-77.94976044,"North Carolina","25-Jul-62","CF-10K-1","NCWRC"
"NCSM","54730","5","Ictaluridae","Noturus gyrinus","Rockfish Creek, SR 1135 [Providence Church Road] bridge, [ca. 17.8 air miles NNW center Burgaw]","Duplin",34.76769,-78.09713745,"North Carolina","25-Jul-62","NECF-11-H-1","NCWRC"
"NCSM","55900","3","Ictaluridae","Noturus gyrinus","Dew Creek [=Dews Creek], [at Daws Creek Road], [ca. 4.7 air] miles [ESE center] of Winnabow, [ca. 8.6 air miles SSW center Wilmington]","Brunswick",34.11906,-78.02046204,"North Carolina","25-Jul-62","CF-11K-12","NCWRC"
"NCSM","57720","8","Ictaluridae","Noturus gyrinus","Doctors Creek, county road [?=SR 1305/Doctors Creek Road/SR 1155/Shaw Road] bridge, [ca. 3.6 air] miles [WSW] of Wallace, [ca. 14.2 air miles NNW center Burgaw], [see remarks]","Duplin-Pender",34.72653,-78.05774689,"North Carolina","25-Jul-62","NECF-11-I-1","NCWRC"
"NCSM","92737","2","Ictaluridae","Ameiurus natalis","Hoggard Mill Creek, [ca. 6.7 kilometers NNE center Windsor]","Bertie",36.05134,-76.92160797,"North Carolina","25-Jul-74","1-4-7P","Chris Ellis"
"NCSM","15062","2","Ictaluridae","Ameiurus catus","Tar River, Rt. 44, 1.8 air miles NNW center Tarboro","Edgecombe",35.9283,-77.54979706,"North Carolina","25-Jul-78","MFC-78-16","MF Corcoran"
"NCSM","15059","3","Ictaluridae","Ameiurus platycephalus","Tar River, Rt. 44, 1.8 air miles NNW center Tarboro","Edgecombe",35.9283,-77.54979706,"North Carolina","25-Jul-78","MFC-78-16","MF Corcoran"
"NCSM","15063","3","Ictaluridae","Noturus insignis","Tar River, Rt. 44, 1.8 air miles NNW center Tarboro","Edgecombe",35.9283,-77.54979706,"North Carolina","25-Jul-78","MFC-78-16","MF Corcoran"
"NCSM","52422","4","Ictaluridae","Ameiurus brunneus","Henry Fork [River], Old Shelby Road (SR 1124), (at USGS gauge), [ca. 3.8 kilometers SSE center Hildebran]","Catawba",35.68375,-81.4020462,"North Carolina","25-Jul-07","SJF-070725.1","Steve J. Fraley, J.C. Yonce, William T. Russ"
"NCSM","89790","2","Ictaluridae","Ameiurus platycephalus","Henry Fork [River], Old Shelby Road (SR 1124), (at USGS gauge), [ca. 3.8 kilometers SSE center Hildebran]","Catawba",35.68375,-81.4020462,"North Carolina","25-Jul-07","SJF-070725.1","Steve J. Fraley, J.C. Yonce, William T. Russ"
"NCSM","2855","1","Ictaluridae","Noturus insignis","Country Line Creek, SSR 1597 [High Rock School Road/Chaney Store Road] bridge, [ca. 5.5 air miles ENE] Yanceyville, [ca. 23.7 air miles ENE center Reidsville]","Caswell",36.44669,-79.25315857,"North Carolina","25-Jun-64","R-16B-5","NCWRC"
"NCSM","12327","1","Ictaluridae","Ictalurus furcatus","Neuse River","Craven",35.232,-77.16699982,"North Carolina","25-Jun-75","FISH3-0163","Hill and Dennis"
"NCSM","12328","1","Ictaluridae","Ictalurus furcatus","Neuse River","Craven",35.232,-77.16699982,"North Carolina","25-Jun-75","FISH3-0163","Hill and Dennis"
"NCSM","12329","1","Ictaluridae","Ictalurus furcatus","Neuse River","Craven",35.232,-77.16699982,"North Carolina","25-Jun-75","FISH3-0163","Hill and Dennis"
"NCSM","12330","1","Ictaluridae","Ictalurus furcatus","Neuse River","Craven",35.232,-77.16699982,"North Carolina","25-Jun-75","FISH3-0163","Hill and Dennis"
"NCSM","12010","8","Ictaluridae","Ameiurus natalis","East shore Whipping Creek Lake, 13.5 air miles S East Lake (town)","Dare",35.6926,-75.9733963,"North Carolina","25-Jun-85","FISH3-0121","JW Kornegay"
"NCSM","12026","4","Ictaluridae","Ameiurus natalis","Whipping Creek Lake (north shore), 13.25 air miles S East Lake (town)","Dare",35.7013,-75.97509766,"North Carolina","25-Jun-85","FISH3-0122","JW Kornegay"
"NCSM","12012","1","Ictaluridae","Noturus gyrinus","East shore Whipping Creek Lake, 13.5 air miles S East Lake (town)","Dare",35.6926,-75.9733963,"North Carolina","25-Jun-85","FISH3-0121","JW Kornegay"
"NCSM","14639","1","Ictaluridae","Ameiurus natalis","Whiteoak Swamp, SR 1424 [Goodwin Town Road], 4.25 air miles E Ahoskie","Hertford",36.2877,-76.91619873,"North Carolina","25-Jun-87","FISH3-0361","Vince P. Schneider, Harold Quidley and J Fisher"
"NCSM","16768","1","Ictaluridae","Ameiurus brunneus","Walnut Creek, at Sunnybrook Road (SR 2544), 3.55 air miles ESE center Raleigh","Wake",35.75834,-78.58333588,"North Carolina","25-Jun-91","DWQ-91-15","Vince P. Schneider, M Wicker, P Low, J Fisher"
"NCSM","16691","3","Ictaluridae","Ameiurus natalis","Walnut Creek at Wilmington Street (SR 1564), 1.65 air miles S center Raleigh","Wake",35.75667,-78.64138794,"North Carolina","25-Jun-91","DWQ-91-14","Vince P. Schneider, J Fisher, P Low, M Wicker"
"NCSM","16711","2","Ictaluridae","Ameiurus natalis","Walnut Creek at Gorman Street, 3.0 air miles WSW center Raleigh","Wake",35.76556,-78.69750214,"North Carolina","25-Jun-91","DWQ-91-13","Vince P. Schneider, M Wicker, P Low, J Fisher"
"NCSM","16713","2","Ictaluridae","Ameiurus nebulosus","Walnut Creek at Gorman Street, 3.0 air miles WSW center Raleigh","Wake",35.76556,-78.69750214,"North Carolina","25-Jun-91","DWQ-91-13","Vince P. Schneider, M Wicker, P Low, J Fisher"
