"Institution.Source","Catalog.Number","Number.of.specimens","Family","Scientific.name","Locality","County","Latitude","Longitude","State","Date.Collected","Field.Locality.number","Collectors","...14"
"NCDMF",,5,"Paralichthyidae","Paralichthys lethostigma","PAR24, FLANNIGAN GUT",,35.336,-76.709,"NC","040603","528371201",,
"NCDMF",,19,"Paralichthyidae","Paralichthys lethostigma","PAR24, FLANNIGAN GUT",,35.336,-76.709,"NC","050512","528371201",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","PAR24, FLANNIGAN GUT",,35.336,-76.709,"NC","050622","528371201",,
"NCDMF",,7,"Paralichthyidae","Paralichthys lethostigma","PAR24, FLANNIGAN GUT",,35.336,-76.709,"NC","060516","528371201",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","PAR24, FLANNIGAN GUT",,35.336,-76.709,"NC","060613","528371201",,
"NCDMF",,15,"Paralichthyidae","Paralichthys lethostigma","PAR24, FLANNIGAN GUT",,35.336,-76.709,"NC","070510","528371201",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","PAR24, FLANNIGAN GUT",,35.336,-76.709,"NC","070618","528371201",,
"NCDMF",,12,"Paralichthyidae","Paralichthys lethostigma","PAR31, JACOBS CREEK",,35.336,-76.765,"NC","020508","528370200",,
"NCDMF",,6,"Paralichthyidae","Paralichthys lethostigma","PAR31, JACOBS CREEK",,35.336,-76.765,"NC","020618","528370200",,
"NCDMF",,3,"Paralichthyidae","Paralichthys lethostigma","PAR31, JACOBS CREEK",,35.336,-76.765,"NC","030611","528370200",,
"NCDMF",,8,"Paralichthyidae","Paralichthys lethostigma","PAR31, JACOBS CREEK",,35.336,-76.765,"NC","040512","528370200",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","PAR31, JACOBS CREEK",,35.336,-76.765,"NC","050512","528370200",,
"NCDMF",,12,"Paralichthyidae","Paralichthys lethostigma","PAR31, JACOBS CREEK",,35.336,-76.765,"NC","060516","528370200",,
"NCDMF",,5,"Paralichthyidae","Paralichthys lethostigma","PAR31, JACOBS CREEK",,35.336,-76.765,"NC","060613","528370200",,
"NCDMF",,7,"Paralichthyidae","Paralichthys lethostigma","PAR31, JACOBS CREEK",,35.336,-76.765,"NC","070510","528370200",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","PAR31, JACOBS CREEK",,35.336,-76.765,"NC","070618","528370200",,
"NCDMF",,7,"Paralichthyidae","Paralichthys lethostigma","PAR16, EAST PRONG",,35.34,-76.644,"NC","020508","528390101",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","PAR16, EAST PRONG",,35.34,-76.644,"NC","020618","528390101",,
"NCDMF",,5,"Paralichthyidae","Paralichthys lethostigma","PAR16, EAST PRONG",,35.34,-76.644,"NC","030508","528390101",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","PAR16, EAST PRONG",,35.34,-76.644,"NC","030611","528390101",,
"NCDMF",,6,"Paralichthyidae","Paralichthys lethostigma","PAR16, EAST PRONG",,35.34,-76.644,"NC","040512","528390101",,
"NCDMF",,7,"Paralichthyidae","Paralichthys lethostigma","PAR16, EAST PRONG",,35.34,-76.644,"NC","040603","528390101",,
"NCDMF",,11,"Paralichthyidae","Paralichthys lethostigma","PAR16, EAST PRONG",,35.34,-76.644,"NC","050512","528390101",,
"NCDMF",,9,"Paralichthyidae","Paralichthys lethostigma","PAR16, EAST PRONG",,35.34,-76.644,"NC","060516","528390101",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","PAR16, EAST PRONG",,35.34,-76.644,"NC","060613","528390101",,
"NCDMF",,13,"Paralichthyidae","Paralichthys lethostigma","PAR16, EAST PRONG",,35.34,-76.644,"NC","070511","528390101",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","PAR16, EAST PRONG",,35.34,-76.644,"NC","070618","528390101",,
"NCDMF",,10,"Paralichthyidae","Paralichthys lethostigma","JB4, CUNNING HARBOR",,35.346,-76.203,"NC","060517","520000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","JB4, CUNNING HARBOR",,35.346,-76.203,"NC","060601","520000000",,
"NCDMF",,6,"Paralichthyidae","Paralichthys lethostigma","JB4, CUNNING HARBOR",,35.346,-76.203,"NC","070515","520000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","JB4, CUNNING HARBOR",,35.346,-76.203,"NC","070605","520000000",,
"NCDMF",,11,"Paralichthyidae","Paralichthys lethostigma","PAR27, TOOLEY CREEK",,35.347,-76.749,"NC","020508","528370100",,
"NCDMF",,11,"Paralichthyidae","Paralichthys lethostigma","PAR27, TOOLEY CREEK",,35.347,-76.749,"NC","020618","528370100",,
"NCDMF",,12,"Paralichthyidae","Paralichthys lethostigma","PAR27, TOOLEY CREEK",,35.347,-76.749,"NC","030508","528370100",,
"NCDMF",,3,"Paralichthyidae","Paralichthys lethostigma","PAR27, TOOLEY CREEK",,35.347,-76.749,"NC","040512","528370100",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","PAR27, TOOLEY CREEK",,35.347,-76.749,"NC","050512","528370100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","PAR27, TOOLEY CREEK",,35.347,-76.749,"NC","050623","528370100",,
"NCDMF",,9,"Paralichthyidae","Paralichthys lethostigma","PAR27, TOOLEY CREEK",,35.347,-76.749,"NC","070510","528370100",,
"NCDMF",,14,"Paralichthyidae","Paralichthys lethostigma","PAR27, TOOLEY CREEK",,35.347,-76.749,"NC","070618","528370100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","153RD, SOUTH CREEK",,35.349,-76.708,"NC","050929","528370000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","153RD, SOUTH CREEK",,35.349,-76.708,"NC","060921","528370000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","153RD, SOUTH CREEK",,35.349,-76.708,"NC","061005","528370000",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","OC1, HARBOR CREEK",,35.359,-76.13,"NC","020516","518010000",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","OC1, HARBOR CREEK",,35.359,-76.13,"NC","020605","518010000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","OC1, HARBOR CREEK",,35.359,-76.13,"NC","030522","518010000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","OC1, HARBOR CREEK",,35.359,-76.13,"NC","030616","518010000",,
"NCDMF",,9,"Paralichthyidae","Paralichthys lethostigma","OC1, HARBOR CREEK",,35.359,-76.13,"NC","040511","518010000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","OC1, HARBOR CREEK",,35.359,-76.13,"NC","050609","518010000",,
"NCDMF",,68,"Paralichthyidae","Paralichthys lethostigma","JB6, BUCK CREEK",,35.36,-76.225,"NC","020507","521020000",,
"NCDMF",,18,"Paralichthyidae","Paralichthys lethostigma","JB6, BUCK CREEK",,35.36,-76.225,"NC","020606","521020000",,
"NCDMF",,13,"Paralichthyidae","Paralichthys lethostigma","JB6, BUCK CREEK",,35.36,-76.225,"NC","030520","521020000",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","JB6, BUCK CREEK",,35.36,-76.225,"NC","030617","521020000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","JB6, BUCK CREEK",,35.36,-76.225,"NC","040511","521020000",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","JB6, BUCK CREEK",,35.36,-76.225,"NC","050517","521020000",,
"NCDMF",,6,"Paralichthyidae","Paralichthys lethostigma","JB6, BUCK CREEK",,35.36,-76.225,"NC","050610","521020000",,
"NCDMF",,5,"Paralichthyidae","Paralichthys lethostigma","JB6, BUCK CREEK",,35.36,-76.225,"NC","060517","521020000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","JB6, BUCK CREEK",,35.36,-76.225,"NC","060601","521020000",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","JB6, BUCK CREEK",,35.36,-76.225,"NC","070515","521020000",,
"NCDMF",,6,"Paralichthyidae","Paralichthys lethostigma","JB6, BUCK CREEK",,35.36,-76.225,"NC","070605","521020000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","SQB16, EASTERN BAY",,35.364,-76.354,"NC","020507","522080000",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","SQB16, EASTERN BAY",,35.364,-76.354,"NC","020606","522080000",,
"NCDMF",,42,"Paralichthyidae","Paralichthys lethostigma","SQB16, EASTERN BAY",,35.364,-76.354,"NC","030520","522080000",,
"NCDMF",,16,"Paralichthyidae","Paralichthys lethostigma","SQB16, EASTERN BAY",,35.364,-76.354,"NC","030617","522080000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","SQB16, EASTERN BAY",,35.364,-76.354,"NC","040511","522080000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","SQB16, EASTERN BAY",,35.364,-76.354,"NC","040610","522080000",,
"NCDMF",,3,"Paralichthyidae","Paralichthys lethostigma","SQB16, EASTERN BAY",,35.364,-76.354,"NC","050517","522080000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","SQB16, EASTERN BAY",,35.364,-76.354,"NC","060517","522080000",,
"NCDMF",,20,"Paralichthyidae","Paralichthys lethostigma","SQB11, CAFFEE BAY",,35.368,-76.279,"NC","020502","522010000",,
"NCDMF",,18,"Paralichthyidae","Paralichthys lethostigma","SQB11, CAFFEE BAY",,35.368,-76.279,"NC","020606","522010000",,
"NCDMF",,9,"Paralichthyidae","Paralichthys lethostigma","SQB11, CAFFEE BAY",,35.368,-76.279,"NC","030520","522010000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","SQB11, CAFFEE BAY",,35.368,-76.279,"NC","030617","522010000",,
"NCDMF",,27,"Paralichthyidae","Paralichthys lethostigma","SQB11, CAFFEE BAY",,35.368,-76.279,"NC","040511","522010000",,
"NCDMF",,6,"Paralichthyidae","Paralichthys lethostigma","SQB11, CAFFEE BAY",,35.368,-76.279,"NC","040610","522010000",,
"NCDMF",,11,"Paralichthyidae","Paralichthys lethostigma","SQB11, CAFFEE BAY",,35.368,-76.279,"NC","050517","522010000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","SQB11, CAFFEE BAY",,35.368,-76.279,"NC","050610","522010000",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","SQB11, CAFFEE BAY",,35.368,-76.279,"NC","060517","522010000",,
"NCDMF",,3,"Paralichthyidae","Paralichthys lethostigma","SQB11, CAFFEE BAY",,35.368,-76.279,"NC","060601","522010000",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","SQB11, CAFFEE BAY",,35.368,-76.279,"NC","070515","522010000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","SQB11, CAFFEE BAY",,35.368,-76.279,"NC","070605","522010000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","RB34, MIDDLE CREEK",,35.37,-76.402,"NC","030514","526010200",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","RB34, MIDDLE CREEK",,35.37,-76.402,"NC","040505","526010200",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","RB34, MIDDLE CREEK",,35.37,-76.402,"NC","050504","526010200",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","SQB19, UNNAMED NORTHERN TRIBUTARY",,35.373,-76.304,"NC","060517","522010100",,
"NCDMF",,6,"Paralichthyidae","Paralichthys lethostigma","SQB19, UNNAMED NORTHERN TRIBUTARY",,35.373,-76.304,"NC","070515","522010100",,
"NCDMF",,3,"Paralichthyidae","Paralichthys lethostigma","SQB19, UNNAMED NORTHERN TRIBUTARY",,35.373,-76.304,"NC","070605","522010100",,
"NCDMF",,3,"Paralichthyidae","Paralichthys lethostigma","PAR7, PORTER CREEK",,35.379,-76.817,"NC","020510","528350400",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","PAR7, PORTER CREEK",,35.379,-76.817,"NC","030505","528350400",,
"NCDMF",,3,"Paralichthyidae","Paralichthys lethostigma","PAR7, PORTER CREEK",,35.379,-76.817,"NC","030605","528350400",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","PAR7, PORTER CREEK",,35.379,-76.817,"NC","040604","528350400",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","PAR7, PORTER CREEK",,35.379,-76.817,"NC","060515","528350400",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","PAR7, PORTER CREEK",,35.379,-76.817,"NC","070622","528350400",,
"NCDMF",,12,"Paralichthyidae","Paralichthys lethostigma","SQB3, OYSTER CREEK",,35.385,-76.312,"NC","020507","522020000",,
"NCDMF",,27,"Paralichthyidae","Paralichthys lethostigma","SQB3, OYSTER CREEK",,35.385,-76.312,"NC","020606","522020000",,
"NCDMF",,27,"Paralichthyidae","Paralichthys lethostigma","SQB3, OYSTER CREEK",,35.385,-76.312,"NC","030520","522020000",,
"NCDMF",,3,"Paralichthyidae","Paralichthys lethostigma","SQB3, OYSTER CREEK",,35.385,-76.312,"NC","030617","522020000",,
"NCDMF",,11,"Paralichthyidae","Paralichthys lethostigma","SQB3, OYSTER CREEK",,35.385,-76.312,"NC","040511","522020000",,
"NCDMF",,8,"Paralichthyidae","Paralichthys lethostigma","SQB3, OYSTER CREEK",,35.385,-76.312,"NC","040610","522020000",,
"NCDMF",,13,"Paralichthyidae","Paralichthys lethostigma","SQB3, OYSTER CREEK",,35.385,-76.312,"NC","040713","522020000",,
"NCDMF",,21,"Paralichthyidae","Paralichthys lethostigma","SQB3, OYSTER CREEK",,35.385,-76.312,"NC","050517","522020000",,
"NCDMF",,21,"Paralichthyidae","Paralichthys lethostigma","SQB3, OYSTER CREEK",,35.385,-76.312,"NC","050610","522020000",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","SQB3, OYSTER CREEK",,35.385,-76.312,"NC","050721","522020000",,
"NCDMF",,18,"Paralichthyidae","Paralichthys lethostigma","SQB3, OYSTER CREEK",,35.385,-76.312,"NC","060517","522020000",,
"NCDMF",,9,"Paralichthyidae","Paralichthys lethostigma","SQB3, OYSTER CREEK",,35.385,-76.312,"NC","060601","522020000",,
"NCDMF",,6,"Paralichthyidae","Paralichthys lethostigma","SQB3, OYSTER CREEK",,35.385,-76.312,"NC","070515","522020000",,
"NCDMF",,6,"Paralichthyidae","Paralichthys lethostigma","SQB3, OYSTER CREEK",,35.385,-76.312,"NC","070605","522020000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","SQB3, OYSTER CREEK",,35.385,-76.312,"NC","070712","522020000",,
"NCDMF",,21,"Paralichthyidae","Paralichthys lethostigma","JB1, NORTHWEST CREEK",,35.391,-76.255,"NC","020507","521040000",,
"NCDMF",,6,"Paralichthyidae","Paralichthys lethostigma","JB1, NORTHWEST CREEK",,35.391,-76.255,"NC","020606","521040000",,
"NCDMF",,24,"Paralichthyidae","Paralichthys lethostigma","JB1, NORTHWEST CREEK",,35.391,-76.255,"NC","030520","521040000",,
"NCDMF",,5,"Paralichthyidae","Paralichthys lethostigma","JB1, NORTHWEST CREEK",,35.391,-76.255,"NC","040511","521040000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","JB1, NORTHWEST CREEK",,35.391,-76.255,"NC","040608","521040000",,
"NCDMF",,3,"Paralichthyidae","Paralichthys lethostigma","JB1, NORTHWEST CREEK",,35.391,-76.255,"NC","040713","521040000",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","JB1, NORTHWEST CREEK",,35.391,-76.255,"NC","050517","521040000",,
"NCDMF",,5,"Paralichthyidae","Paralichthys lethostigma","JB1, NORTHWEST CREEK",,35.391,-76.255,"NC","060517","521040000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","JB1, NORTHWEST CREEK",,35.391,-76.255,"NC","060601","521040000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","JB1, NORTHWEST CREEK",,35.391,-76.255,"NC","060711","521040000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","JB1, NORTHWEST CREEK",,35.391,-76.255,"NC","070515","521040000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","JB1, NORTHWEST CREEK",,35.391,-76.255,"NC","070605","521040000",,
"NCDMF",,10,"Paralichthyidae","Paralichthys lethostigma","SQB18, COWPEN CREEK",,35.392,-76.352,"NC","020507","522050000",,
"NCDMF",,16,"Paralichthyidae","Paralichthys lethostigma","SQB18, COWPEN CREEK",,35.392,-76.352,"NC","020606","522050000",,
"NCDMF",,28,"Paralichthyidae","Paralichthys lethostigma","SQB18, COWPEN CREEK",,35.392,-76.352,"NC","030520","522050000",,
"NCDMF",,6,"Paralichthyidae","Paralichthys lethostigma","SQB18, COWPEN CREEK",,35.392,-76.352,"NC","030617","522050000",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","SQB18, COWPEN CREEK",,35.392,-76.352,"NC","040511","522050000",,
"NCDMF",,5,"Paralichthyidae","Paralichthys lethostigma","SQB18, COWPEN CREEK",,35.392,-76.352,"NC","040610","522050000",,
"NCDMF",,8,"Paralichthyidae","Paralichthys lethostigma","SQB18, COWPEN CREEK",,35.392,-76.352,"NC","050517","522050000",,
"NCDMF",,13,"Paralichthyidae","Paralichthys lethostigma","SQB18, COWPEN CREEK",,35.392,-76.352,"NC","050607","522050000",,
"NCDMF",,11,"Paralichthyidae","Paralichthys lethostigma","SQB18, COWPEN CREEK",,35.392,-76.352,"NC","060517","522050000",,
"NCDMF",,12,"Paralichthyidae","Paralichthys lethostigma","SQB18, COWPEN CREEK",,35.392,-76.352,"NC","060601","522050000",,
"NCDMF",,15,"Paralichthyidae","Paralichthys lethostigma","SQB18, COWPEN CREEK",,35.392,-76.352,"NC","070515","522050000",,
"NCDMF",,16,"Paralichthyidae","Paralichthys lethostigma","SQB18, COWPEN CREEK",,35.392,-76.352,"NC","070605","522050000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","SB3, STRIKING BAY",,35.396,-76.442,"NC","020506","527010000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","SB3, STRIKING BAY",,35.396,-76.442,"NC","020603","527010000",,
"NCDMF",,7,"Paralichthyidae","Paralichthys lethostigma","SB3, STRIKING BAY",,35.396,-76.442,"NC","030514","527010000",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","SB3, STRIKING BAY",,35.396,-76.442,"NC","030612","527010000",,
"NCDMF",,22,"Paralichthyidae","Paralichthys lethostigma","SB3, STRIKING BAY",,35.396,-76.442,"NC","040507","527010000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","SB3, STRIKING BAY",,35.396,-76.442,"NC","050504","527010000",,
"NCDMF",,10,"Paralichthyidae","Paralichthys lethostigma","SB3, STRIKING BAY",,35.396,-76.442,"NC","050606","527010000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","SB3, STRIKING BAY",,35.396,-76.442,"NC","060525","527010000",,
"NCDMF",,10,"Paralichthyidae","Paralichthys lethostigma","SB3, STRIKING BAY",,35.396,-76.442,"NC","070521","527010000",,
"NCDMF",,26,"Paralichthyidae","Paralichthys lethostigma","SB3, STRIKING BAY",,35.396,-76.442,"NC","070607","527010000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","SB3, STRIKING BAY",,35.396,-76.442,"NC","070705","527010000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","143RD, GUM PT./GARRISON PT. TO MOUTH",,35.398,-76.803,"NC","020912","528000100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","WB9, HICKORY CREEK",,35.399,-76.079,"NC","020516","514050100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","WB9, HICKORY CREEK",,35.399,-76.079,"NC","020605","514050100",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","WB9, HICKORY CREEK",,35.399,-76.079,"NC","030522","514050100",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","WB9, HICKORY CREEK",,35.399,-76.079,"NC","040511","514050100",,
"NCDMF",,16,"Paralichthyidae","Paralichthys lethostigma","SB9, SPENCER BAY",,35.402,-76.486,"NC","020506","527000000",,
"NCDMF",,15,"Paralichthyidae","Paralichthys lethostigma","SB9, SPENCER BAY",,35.402,-76.486,"NC","020603","527000000",,
"NCDMF",,26,"Paralichthyidae","Paralichthys lethostigma","SB9, SPENCER BAY",,35.402,-76.486,"NC","030514","527000000",,
"NCDMF",,21,"Paralichthyidae","Paralichthys lethostigma","SB9, SPENCER BAY",,35.402,-76.486,"NC","030612","527000000",,
"NCDMF",,13,"Paralichthyidae","Paralichthys lethostigma","SB9, SPENCER BAY",,35.402,-76.486,"NC","040505","527000000",,
"NCDMF",,18,"Paralichthyidae","Paralichthys lethostigma","SB9, SPENCER BAY",,35.402,-76.486,"NC","040602","527000000",,
"NCDMF",,11,"Paralichthyidae","Paralichthys lethostigma","SB9, SPENCER BAY",,35.402,-76.486,"NC","060525","527000000",,
"NCDMF",,21,"Paralichthyidae","Paralichthys lethostigma","SB9, SPENCER BAY",,35.402,-76.486,"NC","060608","527000000",,
"NCDMF",,3,"Paralichthyidae","Paralichthys lethostigma","SB9, SPENCER BAY",,35.402,-76.486,"NC","070521","527000000",,
"NCDMF",,21,"Paralichthyidae","Paralichthys lethostigma","SB9, SPENCER BAY",,35.402,-76.486,"NC","070607","527000000",,
"NCDMF",,5,"Paralichthyidae","Paralichthys lethostigma","RB12, LIGHTWOOD SNAG BAY",,35.403,-76.444,"NC","020506","526060000",,
"NCDMF",,11,"Paralichthyidae","Paralichthys lethostigma","RB12, LIGHTWOOD SNAG BAY",,35.403,-76.444,"NC","020603","526060000",,
"NCDMF",,12,"Paralichthyidae","Paralichthys lethostigma","RB12, LIGHTWOOD SNAG BAY",,35.403,-76.444,"NC","030514","526060000",,
"NCDMF",,20,"Paralichthyidae","Paralichthys lethostigma","RB12, LIGHTWOOD SNAG BAY",,35.403,-76.444,"NC","030612","526060000",,
"NCDMF",,21,"Paralichthyidae","Paralichthys lethostigma","RB12, LIGHTWOOD SNAG BAY",,35.403,-76.444,"NC","040507","526060000",,
"NCDMF",,9,"Paralichthyidae","Paralichthys lethostigma","RB12, LIGHTWOOD SNAG BAY",,35.403,-76.444,"NC","040602","526060000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","RB12, LIGHTWOOD SNAG BAY",,35.403,-76.444,"NC","050504","526060000",,
"NCDMF",,6,"Paralichthyidae","Paralichthys lethostigma","RB12, LIGHTWOOD SNAG BAY",,35.403,-76.444,"NC","050607","526060000",,
"NCDMF",,12,"Paralichthyidae","Paralichthys lethostigma","RB12, LIGHTWOOD SNAG BAY",,35.403,-76.444,"NC","060525","526060000",,
"NCDMF",,5,"Paralichthyidae","Paralichthys lethostigma","RB12, LIGHTWOOD SNAG BAY",,35.403,-76.444,"NC","060605","526060000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","RB12, LIGHTWOOD SNAG BAY",,35.403,-76.444,"NC","070521","526060000",,
"NCDMF",,16,"Paralichthyidae","Paralichthys lethostigma","RB12, LIGHTWOOD SNAG BAY",,35.403,-76.444,"NC","070607","526060000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","PUR52, HOBB CREEK",,35.403,-76.532,"NC","020523","528040000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","PUR3, BRADLEY GUT",,35.404,-76.596,"NC","020523","528063803",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","PUR3, BRADLEY GUT",,35.404,-76.596,"NC","020617","528063803",,
"NCDMF",,13,"Paralichthyidae","Paralichthys lethostigma","PUR3, BRADLEY GUT",,35.404,-76.596,"NC","030513","528063803",,
"NCDMF",,14,"Paralichthyidae","Paralichthys lethostigma","PUR3, BRADLEY GUT",,35.404,-76.596,"NC","030606","528063803",,
"NCDMF",,10,"Paralichthyidae","Paralichthys lethostigma","PUR3, BRADLEY GUT",,35.404,-76.596,"NC","040513","528063803",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","PUR3, BRADLEY GUT",,35.404,-76.596,"NC","040607","528063803",,
"NCDMF",,14,"Paralichthyidae","Paralichthys lethostigma","PUR3, BRADLEY GUT",,35.404,-76.596,"NC","050511","528063803",,
"NCDMF",,8,"Paralichthyidae","Paralichthys lethostigma","PUR3, BRADLEY GUT",,35.404,-76.596,"NC","050621","528063803",,
"NCDMF",,22,"Paralichthyidae","Paralichthys lethostigma","PUR3, BRADLEY GUT",,35.404,-76.596,"NC","060509","528063803",,
"NCDMF",,12,"Paralichthyidae","Paralichthys lethostigma","PUR3, BRADLEY GUT",,35.404,-76.596,"NC","060609","528063803",,
"NCDMF",,18,"Paralichthyidae","Paralichthys lethostigma","PUR3, BRADLEY GUT",,35.404,-76.596,"NC","070516","528063803",,
"NCDMF",,3,"Paralichthyidae","Paralichthys lethostigma","PUR3, BRADLEY GUT",,35.404,-76.596,"NC","070620","528063803",,
"NCDMF",,8,"Paralichthyidae","Paralichthys lethostigma","AB4, BELL CREEK",,35.407,-76.5,"NC","020523","528030201",,
"NCDMF",,23,"Paralichthyidae","Paralichthys lethostigma","AB4, BELL CREEK",,35.407,-76.5,"NC","020607","528030201",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","AB4, BELL CREEK",,35.407,-76.5,"NC","030515","528030201",,
"NCDMF",,11,"Paralichthyidae","Paralichthys lethostigma","AB4, BELL CREEK",,35.407,-76.5,"NC","030606","528030201",,
"NCDMF",,7,"Paralichthyidae","Paralichthys lethostigma","AB4, BELL CREEK",,35.407,-76.5,"NC","040507","528030201",,
"NCDMF",,12,"Paralichthyidae","Paralichthys lethostigma","AB4, BELL CREEK",,35.407,-76.5,"NC","040602","528030201",,
"NCDMF",,6,"Paralichthyidae","Paralichthys lethostigma","AB4, BELL CREEK",,35.407,-76.5,"NC","060512","528030201",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","AB4, BELL CREEK",,35.407,-76.5,"NC","060608","528030201",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","AB4, BELL CREEK",,35.407,-76.5,"NC","070516","528030201",,
"NCDMF",,6,"Paralichthyidae","Paralichthys lethostigma","AB4, BELL CREEK",,35.407,-76.5,"NC","070607","528030201",,
"NCDMF",,11,"Paralichthyidae","Paralichthys lethostigma","AB1, BOX CREEK",,35.407,-76.508,"NC","020523","528030300",,
"NCDMF",,8,"Paralichthyidae","Paralichthys lethostigma","AB1, BOX CREEK",,35.407,-76.508,"NC","020607","528030300",,
"NCDMF",,12,"Paralichthyidae","Paralichthys lethostigma","AB1, BOX CREEK",,35.407,-76.508,"NC","030515","528030300",,
"NCDMF",,10,"Paralichthyidae","Paralichthys lethostigma","AB1, BOX CREEK",,35.407,-76.508,"NC","030606","528030300",,
"NCDMF",,13,"Paralichthyidae","Paralichthys lethostigma","AB1, BOX CREEK",,35.407,-76.508,"NC","040507","528030300",,
"NCDMF",,19,"Paralichthyidae","Paralichthys lethostigma","AB1, BOX CREEK",,35.407,-76.508,"NC","040602","528030300",,
"NCDMF",,9,"Paralichthyidae","Paralichthys lethostigma","AB1, BOX CREEK",,35.407,-76.508,"NC","040712","528030300",,
"NCDMF",,11,"Paralichthyidae","Paralichthys lethostigma","AB1, BOX CREEK",,35.407,-76.508,"NC","050511","528030300",,
